Timestamp,Current_Price,Predicted_Price
1682946932,28566.94,28567.186431849037
1682946947,28566.94,28568.341987920463
1682946954,28566.94,28568.341987920463
1682946961,28566.94,28568.341987920463
1682946967,28566.94,28568.341987920463
1682946974,28558.6,28560.001578615887
1682946989,28558.6,28557.676428123785
1682946995,28558.61,28557.68642780039
1682947001,28558.01,28557.08644720411
1682947007,28558.01,28557.08644720411
1682947013,28561.65,28560.7263294882
1682947029,28555.52,28556.043339986074
1682947036,28552.03,28552.55327602448
1682947042,28552.03,28552.55327602448
1682947048,28552.04,28552.563276207755
1682947055,28552.03,28552.55327602448
1682947070,28552.04,28550.524752639827
1682947077,28552.04,28550.524752639827
1682947083,28558.4,28556.88441511672
1682947089,28558.39,28556.874415647417
1682947095,28558.39,28556.874415647417
1682947111,28558.4,28558.293785979135
1682947117,28558.4,28558.293785979135
1682947123,28558.4,28558.293785979135
1682947129,28561.23,28561.123775453834
1682947136,28561.23,28561.123775453834
1682947151,28566.05,28566.324092287196
1682947157,28566.04,28566.31409219125
1682947164,28566.94,28567.21410082678
1682947170,28566.95,28567.22410092273
1682947177,28573.34,28573.61416223501
1682947193,28574.97,28574.961518008142
1682947199,28575.13,28575.121517960648
1682947205,28575.14,28575.08115361055
1682947211,28575.14,28575.08115361055
1682947217,28575.13,28575.071153631146
1682947233,28579.38,28579.59090869424
1682947239,28579.37,28579.58090862044
1682947245,28579.37,28579.58090862044
1682947252,28579.37,28579.58090862044
1682947258,28579.36,28579.570908546644
1682947274,28576.38,28574.56732179287
1682947280,28575.35,28573.537387128596
1682947286,28575.35,28573.537387128596
1682947293,28575.35,28573.537387128596
1682947299,28577.18,28575.367271046674
1682947315,28577.17,28576.136127026028
1682947322,28577.18,28576.146126664247
1682947328,28577.18,28576.146126664247
1682947334,28577.18,28576.146126664247
1682947340,28577.17,28576.136127026028
1682947356,28577.17,28577.442992829652
1682947362,28577.18,28577.452992925184
1682947368,28577.18,28577.452992925184
1682947375,28577.17,28577.442992829652
1682947381,28577.17,28577.442992829652
1682947398,28570.49,28572.977004008982
1682947404,28570.5,28572.987004879462
1682947410,28570.5,28572.987004879462
1682947416,28570.49,28572.977004008982
1682947422,28570.49,28572.977004008982
1682947438,28570.62,28569.22793063424
1682947445,28571.01,28569.617911631954
1682947451,28571.0,28569.607912119194
1682947457,28571.0,28569.607912119194
1682947463,28571.01,28569.617911631954
1682947479,28571.01,28570.479423323846
1682947486,28571.01,28570.479423323846
1682947492,28589.51,28588.979079770415
1682947498,28592.36,28591.829026844618
1682947504,28588.5,28587.98138445728
1682947520,28600.41,28600.04788398484
1682947526,28603.26,28602.897847900367
1682947532,28603.27,28602.907847773757
1682947538,28603.27,28602.907847773757
1682947545,28603.26,28602.897847900367
1682947561,28600.11,28598.860183780325
1682947567,28600.1,28598.85018421732
1682947573,28600.11,28598.860183780325
1682947579,28600.1,28598.85018421732
1682947585,28600.1,28598.85018421732
1682947603,28597.17,28597.152146295437
1682947609,28597.18,28597.162146289196
1682947615,28597.17,28597.152146295437
1682947621,28597.18,28597.162146289196
1682947627,28609.99,28609.972138291694
1682947644,28604.07,28603.678269127748
1682947650,28597.17,28596.778363622794
1682947656,28598.61,28598.218343902092
1682947662,28598.6,28598.208344039038
1682947669,28598.6,28598.208344039038
1682947686,28600.01,28600.446865565962
1682947692,28591.56,28591.996736492092
1682947698,28588.71,28589.146692958297
1682947704,28589.31,28589.74670212331
1682947710,28589.31,28589.74670212331
1682947727,28594.25,28595.202509307615
1682947733,28594.25,28595.202509307615
1682947739,28594.24,28595.192508974502
1682947745,28594.25,28595.202509307615
1682947751,28597.73,28598.682625230653
1682947768,28608.23,28608.347752258895
1682947774,28608.23,28608.347752258895
1682947780,28608.23,28608.347752258895
1682947786,28609.28,28609.39775658072
1682947792,28603.02,28603.137730814393
1682947809,28605.79,28606.287886587852
1682947815,28605.78,28606.277886413798
1682947821,28609.99,28610.487959689264
1682947828,28603.22,28603.71784185675
1682947834,28599.64,28600.137779546494
1682947851,28594.95,28595.954571607217
1682947857,28584.47,28585.474203433452
1682947863,28584.24,28585.2441953533
1682947870,28587.64,28588.64431479899
1682947876,28581.25,28582.25409031136
1682947893,28594.53,28594.229244717786
1682947899,28619.15,28618.848985766337
1682947905,28620.44,28620.1389721982
1682947911,28626.1,28625.798912666716
1682947917,28623.96,28623.658935175088
1682947934,28625.37,28624.721868805533
1682947940,28625.05,28624.401876050924
1682947947,28625.01,28624.3618769566
1682947954,28623.91,28623.26190186263
Timestamp,Current_Price,Predicted_Price
1682948090,28578.0,28642.812769268174
1682948096,28570.45,28635.245646432148
1682948102,28570.44,28678.889792428454
1682948109,28569.48,28677.926148389346
1682948115,28565.03,28673.459256749724
1682948121,28565.03,28673.459256749724
1682948127,28567.98,28676.420454578238
1682948133,28567.97,28676.410416619496
1682948139,28565.0,28673.4291428735
1682948145,28562.57,28670.989918899504
1682948152,28561.69,28670.10657853032
1682948158,28551.57,28659.94816428471
1682948165,28537.6,28645.92513592392
1682948171,28537.93,28646.256388562368
1682948177,28530.75,28639.049134186527
1682948184,28533.29,28641.598775706672
1682948190,28543.55,28651.89772137465
1682948196,28541.24,28649.578952905547
1682948202,28544.39,28652.740909908873
1682948208,28544.38,28652.730871950134
1682948215,28544.39,28652.740909908873
1682948221,28544.38,28652.730871950134
1682948227,28555.43,28663.822816358632
1682948234,28555.44,28663.83285431737
1682948240,28557.82,28666.22188849766
Timestamp,Current_Price,Predicted_Price
1682948427,28566.92,28443.519610221105
1682948434,28563.76,28440.373260458222
1682948440,28563.69,28440.303562836893
1682948446,28563.45,28440.064599563764
1682948453,28557.96,28434.598314690906
1682948460,28554.87,28431.521662549352
1682948466,28554.69,28431.342440094504
1682948473,28554.69,28431.342440094504
1682948479,28556.38,28433.025139809466
1682948485,28560.91,28437.5355715898
1682948491,28560.91,28437.5355715898
1682948497,28560.91,28437.5355715898
1682948504,28562.9,28439.516975396175
1682948510,28560.91,28437.5355715898
1682948516,28557.99,28434.62818510005
1682948522,28557.98,28434.618228297
1682948529,28557.98,28434.618228297
1682948535,28560.92,28437.545528392846
1682948541,28561.79,28438.411770257946
1682948547,28561.79,28438.411770257946
1682948553,28561.79,28438.411770257946
1682948560,28561.79,28438.411770257946
1682948566,28559.05,28435.68360622304
1682948572,28551.0,28427.668379770126
1682948578,28551.0,28427.668379770126
Timestamp,Current_Price,Predicted_Price
1682949117,28483.28,28444.992078947573
1682949124,28478.7,28440.4182354955
1682949130,28488.88,28450.58455129072
1682949136,28492.36,28454.059873389677
1682949143,28496.36,28458.054496491925
Timestamp,Current_Price,Predicted_Price
1682949275,28503.78,28564.741534974433
1682949282,28507.08,28568.048592742405
1682949288,28511.97,28572.9490510713
1682949294,28503.78,28564.741534974433
1682949300,28508.49,28568.383932743083
1682949307,28511.5,28571.400256499182
1682949313,28509.72,28569.61651686933
1682949319,28503.65,28563.533764311345
1682949325,28502.71,28562.591789450635
1682949331,28497.55,28557.420948725892
1682949338,28495.21,28555.076032583274
1682949344,28490.42,28550.27596919732
1682949350,28490.43,28550.285990206477
1682949356,28490.3,28550.155717087444
1682949363,28478.71,28538.54136747508
1682949369,28472.49,28532.308299779754
1682949376,28467.55,28527.35792125645
1682949382,28472.18,28531.9976484959
1682949389,28465.85,28525.65434969985
1682949395,28462.65,28522.447626769776
1682949401,28449.59,28509.360188811414
1682949407,28458.43,28518.21876090574
1682949414,28444.72,28504.479957352207
1682949420,28452.81,28512.5869537598
1682949427,28457.04,28516.82584063299
Timestamp,Current_Price,Predicted_Price
1682955375,28173.9,28980.259557216057
1682955381,28180.06,28986.595861344078
1682955387,28181.22,28987.78906147208
1682955393,28186.94,28993.6727724481
1682955399,28190.66,28997.499241824113
1682955405,28188.28,28995.051124320104
1682955412,28162.44,28968.471562848015
1682955419,28163.08,28969.12988016002
1682955425,28163.47,28969.53104227202
1682955431,28159.92,28965.879438432006
1682955437,28153.69,28959.471130847985
1682955443,28148.72,28954.35888547197
1682955450,28146.35,28951.92105417596
1682955456,28145.18,28950.717567839958
1682955462,28153.94,28959.728286047986
1682955468,28165.39,28971.505994208026
1682955474,28145.01,28950.542702303956
1682955481,28144.32,28949.832953951955
1682955487,28139.4,28944.77213961594
1682955494,28141.59,28947.024819167946
1682955500,28143.49,28948.979198687954
1682955506,28139.18,28944.545843039938
1682955512,28139.99,28945.37902588794
1682955518,28147.72,28953.330264671968
1682955525,28142.97,28948.44431587195
Timestamp,Current_Price,Predicted_Price
Timestamp,Current_Price,Predicted_Price
1682957557,28147.33,27984.103366924497
1682957562,28143.83,27980.623663457623
1682957568,28141.7,27978.506015347783
1682957574,28139.42,27976.23923708936
1682957580,28157.0,27993.717290502973
Timestamp,Current_Price,Predicted_Price
1682957992,28186.13,28059.8127423506
1682957998,28184.39,28058.080540229497
1682958004,28182.05,28104.053519104247
1682958010,28182.05,28104.053519104247
1682958016,28170.01,28092.046840939598
1682958021,28182.26,28104.262937909443
1682958027,28186.86,28108.850206975672
1682958033,28190.13,28112.111156942316
1682958039,28188.74,28110.72500389839
1682958044,28189.42,28111.403121934265
1682958050,28187.89,28109.877356353543
1682958056,28175.0,28097.02303064405
1682958062,28173.39,28095.41748647087
1682958067,28164.43,28086.482284115784
1682958073,28171.65,28093.68230208495
1682958079,28172.72,28094.749340759052
1682958086,28173.76,28095.78646246098
1682958092,28164.42,28086.472311791724
1682958098,28160.59,28082.652911677887
1682958103,28166.65,28088.696140056443
1682958109,28158.49,28080.558723625916
1682958115,28160.02,28082.084489206638
1682958121,28172.72,28094.749340759052
1682958127,28173.42,28095.44740344304
1682958132,28174.17,28096.195327747315
Timestamp,Current_Price,Predicted_Price
1682958362,28054.17,28059.30502506187
1682958368,28026.57,28031.69997316792
1682958373,28057.39,28062.525614449496
1682958379,28042.15,28047.28282492545
1682958385,28060.08,28065.21610682612
Timestamp,Current_Price,Predicted_Price
1682958434,28098.58,28076.645525349708
1682958440,28114.08,28092.133425650823
1682958447,28126.98,28105.023355578844
1682958452,28129.71,28107.75122447059
1682958458,28123.21,28101.256298537864
1682958464,28146.59,28124.618047508193
1682958470,28131.95,28109.989475868944
1682958476,28128.79,28106.831942646266
1682958482,28127.19,28105.23319164744
1682958488,28131.94,28109.9794836752
1682958495,28142.69,28120.721091948555
1682958501,28140.34,28118.372926419033
1682958506,28136.27,28114.306103565774
1682958512,28140.0,28118.033191831782
1682958518,28146.59,28124.618047508193
1682958524,28139.26,28117.293769494823
1682958529,28148.67,28126.69642380666
1682958535,28148.71,28126.736392581635
1682958542,28149.81,28127.83553389333
1682958548,28150.65,28128.674878167712
1682958554,28136.58,28114.615861571798
1682958560,28144.33,28122.359811722356
1682958566,28139.26,28117.293769494823
1682958572,28139.34,28117.373707044768
1682958578,28131.07,28109.11016281959
Timestamp,Current_Price,Predicted_Price
1682959130,28186.45,37316.5489272669
1682959135,28193.49,37325.86931009084
1682959141,28200.0,37334.48801636696
1682959148,28212.31,37350.785447128714
1682959154,28211.0,37349.05111452937
Timestamp,Current_Price,Predicted_Price
1682959354,28209.58,43963.47674583793
1682959360,28209.57,43963.461161246894
1682959366,28208.49,43961.778025415544
1682959371,28208.5,43961.79361000657
1682959378,28208.49,43961.778025415544
1682959384,28206.03,43957.9442160219
Timestamp,Current_Price,Predicted_Price
1682959427,28210.0,42803.337616324425
1682959432,28215.84,42812.198711385725
1682959439,28220.0,42818.51072430611
1682959444,28220.06,42818.601762954
1682959450,28232.0,42836.718453884125
Timestamp,Current_Price,Predicted_Price
1682959570,28230.0,27908.39502872899
1682959576,28230.13,27908.523547728415
1682959582,28230.13,27908.523547728415
1682959588,28230.41,27908.80035788102
1682959594,28240.0,27918.281105607748
1682959599,28232.31,27910.678712487985
1682959605,28236.57,27914.890181238334
1682959611,28236.57,27914.890181238334
1682959617,28236.58,27914.900067315215
1682959623,28234.32,27912.665813940614
1682959628,28230.01,27908.40491480587
1682959634,28226.74,27905.17216766652
1682959640,28226.73,27905.162281589637
1682959646,28227.82,27906.239863969422
1682959652,28227.83,27906.249750046303
1682959657,28227.83,27906.249750046303
1682959663,28226.66,27905.093079051487
1682959669,28226.65,27905.08319297461
1682959675,28226.65,27905.08319297461
1682959680,28226.38,27904.81626889888
1682959686,28226.39,27904.82615497576
1682959692,28226.38,27904.81626889888
1682959698,28237.66,27915.96776361812
1682959704,28239.3,27917.589080226233
1682959711,28240.04,27918.320649915266
Timestamp,Current_Price,Predicted_Price
1682960891,28344.87,28561.572649082576
1682960897,28337.0,28553.642481233925
1682960903,28346.3,28563.013581741227
1682960909,28348.32,28565.049025077224
1682960915,28342.35,28559.033383138663
1682960921,28341.21,28557.884667592607
1682960927,28340.98,28557.652909192962
1682960933,28340.97,28557.642832740807
1682960939,28340.97,28557.642832740807
1682960945,28337.36,28554.005233511627
1682960951,28337.01,28553.65255768608
1682960956,28334.99,28551.61711435009
1682960962,28334.94,28551.566732089294
1682960968,28334.93,28551.556655637138
1682960974,28334.94,28551.566732089294
1682960980,28334.94,28551.566732089294
1682960986,28332.06,28548.66471386768
1682960992,28325.16,28541.711961878387
1682960998,28328.93,28545.510784342103
1682961004,28325.88,28551.166810684317
1682961010,28325.83,28551.116413014748
1682961016,28325.84,28551.12649254866
1682961022,28325.84,28551.12649254866
1682961028,28327.49,28552.789615644488
1682961034,28329.87,28555.188544716042
1682961040,28329.87,28555.188544716042
1682961046,28329.88,28555.19862424996
1682961052,28332.99,28558.333359297245
1682961058,28334.91,28560.26862980875
1682961064,28331.59,28556.92222454927
1682961070,28326.71,28552.003411999187
1682961076,28326.72,28552.0134915331
1682961082,28329.95,28555.269180987358
1682961088,28334.62,28559.97632332524
1682961094,28334.62,28559.97632332524
1682961100,28334.61,28559.96624379133
Timestamp,Current_Price,Predicted_Price
1682961145,28334.92,28245.239585610525
1682961151,28337.66,28247.970913472564
1682961157,28341.86,28252.15762041437
1682961162,28341.86,28252.15762041437
1682961168,28344.32,28254.609834480285
1682961174,28344.9,28255.18799877225
1682961180,28344.9,28255.18799877225
1682961186,28345.11,28255.39733411934
1682961192,28346.17,28256.453979204653
1682961197,28346.18,28256.463947554515
1682961204,28349.23,28259.504294262257
1682961210,28349.22,28259.494325912397
1682961216,28349.99,28260.261888851728
1682961222,28349.99,28260.261888851728
1682961228,28345.4,28255.686416265322
1682961233,28345.4,28255.686416265322
1682961239,28346.19,28256.473915904375
1682961246,28346.18,28256.463947554515
1682961252,28346.19,28256.473915904375
1682961257,28346.18,28256.463947554515
1682961264,28346.19,28256.473915904375
1682961270,28346.18,28256.463947554515
1682961276,28346.18,28256.463947554515
1682961281,28346.19,28256.473915904375
1682961287,28346.18,28256.463947554515
1682961293,28346.18,28256.463947554515
1682961299,28338.18,28248.489267665358
1682961305,28338.18,28249.227306379038
1682961311,28343.93,28254.9592573022
1682961317,28343.93,28254.9592573022
1682961323,28339.5,28250.54316293879
1682961329,28339.5,28250.54316293879
1682961334,28339.49,28250.53319432849
1682961341,28339.5,28250.54316293879
1682961347,28339.5,28250.54316293879
1682961353,28339.5,28250.54316293879
1682961359,28339.49,28250.53319432849
1682961365,28339.48,28250.523225718185
1682961372,28338.03,28249.07777722452
1682961378,28338.03,28249.07777722452
1682961384,28340.82,28251.85901949854
1682961391,28340.81,28251.849050888242
1682961397,28340.82,28251.85901949854
1682961402,28340.81,28251.849050888242
1682961408,28340.81,28251.849050888242
1682961414,28340.82,28251.85901949854
1682961420,28340.81,28251.849050888242
1682961426,28336.41,28247.462862355733
1682961432,28338.74,28249.785548555905
1682961438,28340.81,28251.849050888242
1682961444,28340.81,28251.849050888242
1682961451,28340.81,28251.849050888242
1682961456,28340.81,28251.849050888242
1682961462,28340.82,28251.85901949854
1682961468,28343.65,28254.680136213767
1682961474,28346.69,28257.710593745313
1682961480,28348.93,28259.943562452772
1682961486,28350.0,28261.010203754995
1682961492,28350.0,28261.010203754995
1682961498,28349.99,28261.000235144696
1682961504,28350.0,28261.010203754995
1682961510,28346.68,28257.700625135014
1682961516,28340.1,28251.141279556858
1682961522,28340.01,28251.051562064145
1682961528,28340.01,28251.051562064145
1682961533,28340.01,28251.051562064145
1682961541,28340.01,28251.051562064145
1682961547,28330.0,28241.0729831527
1682961553,28330.01,28241.082951762997
1682961558,28329.98,28241.053045932094
1682961564,28329.98,28241.053045932094
1682961570,28329.01,28240.086090732882
1682961576,28329.0,28240.076122122584
1682961582,28329.0,28240.076122122584
1682961588,28329.01,28240.086090732882
1682961595,28331.02,28242.089781403418
1682961601,28331.02,28238.77399119968
1682961607,28331.02,28238.77399119968
1682961613,28329.0,28236.76056833449
1682961619,28329.0,28236.76056833449
1682961625,28329.38,28237.139331051705
1682961631,28329.38,28237.139331051705
1682961637,28329.39,28237.14929849163
1682961643,28329.38,28237.139331051705
1682961649,28329.38,28237.139331051705
1682961655,28329.39,28237.14929849163
1682961661,28329.89,28237.647670487964
1682961667,28329.88,28237.63770304804
1682961673,28329.89,28237.647670487964
1682961679,28324.74,28232.51443892572
1682961685,28324.74,28232.51443892572
1682961691,28324.75,28232.524406365643
1682961698,28324.48,28232.255285487623
1682961703,28324.48,28232.255285487623
1682961709,28324.36,28232.1356762085
1682961715,28324.35,28232.125708768574
1682961721,28324.34,28232.11574132865
1682961727,28324.35,28232.125708768574
1682961733,28324.34,28232.11574132865
1682961739,28324.12,28231.89645765026
1682961745,28324.12,28231.89645765026
1682961751,28324.13,28231.90642509019
1682961757,28324.13,28231.90642509019
1682961764,28324.34,28232.11574132865
1682961770,28328.14,28235.903368500793
1682961776,28328.14,28235.903368500793
1682961782,28328.15,28235.91333594072
1682961788,28328.14,28235.903368500793
1682961794,28328.14,28235.903368500793
1682961800,28328.15,28235.91333594072
1682961805,28328.15,28235.91333594072
1682961811,28328.15,28235.91333594072
1682961817,28328.14,28235.903368500793
1682961823,28328.14,28235.903368500793
1682961829,28328.14,28235.903368500793
1682961835,28328.15,28235.91333594072
Timestamp,Current_Price,Predicted_Price
1682961916,28304.76,28230.458977928094
1682961922,28304.75,28230.44900417846
1682961928,28304.75,28230.44900417846
1682961934,28304.76,28230.458977928094
1682961940,28304.75,28230.44900417846
1682961946,28301.4,28227.10779805002
1682961952,28295.6,28221.323023260476
1682961958,28291.52,28217.253733408525
1682961964,28291.74,28217.473155900545
1682961970,28291.73,28217.463182150907
1682961975,28292.16,28217.8920533853
1682961981,28290.1,28215.83746096005
1682961987,28288.47,28214.211739769198
1682961993,28288.47,28214.211739769198
1682961999,28288.47,28214.211739769198
1682962005,28288.47,28214.211739769198
1682962011,28288.47,28214.211739769198
1682962017,28288.47,28214.211739769198
1682962023,28288.47,28214.211739769198
1682962028,28288.46,28214.20176601956
1682962034,28275.27,28201.046390248175
1682962040,28273.98,28199.759776544986
1682962046,28269.01,28194.802822975325
1682962052,28272.13,28197.914632862117
1682962058,28271.53,28197.316207883887
Timestamp,Current_Price,Predicted_Price
1682962172,28191.3,28218.646988448167
1682962178,28193.35,28220.69897705197
1682962184,28173.46,28200.78968274485
1682962189,28167.98,28195.304366867374
1682962196,28173.17,28200.499401430166
Timestamp,Current_Price,Predicted_Price
1682962303,28207.57,28202.515900535993
1682962309,28200.01,28194.957255101166
1682962315,28196.3,28191.247919841484
1682962321,28201.11,28196.05705800835
1682962326,28203.08,28198.026705033037
1682962333,28190.83,28185.77889993031
1682962338,28189.42,28184.36915256746
1682962344,28177.94,28172.89120949976
1682962350,28169.63,28164.5826984464
1682962356,28173.58,28168.531990704018
1682962362,28180.84,28175.790689891426
1682962368,28168.85,28163.802838203123
1682962374,28167.45,28162.403089048526
1682962379,28167.44,28162.39309084028
1682962386,28171.28,28166.232402807174
1682962392,28181.93,28176.880494590365
1682962397,28184.38,28179.33005561091
1682962403,28186.07,28181.019752804674
1682962409,28188.53,28183.479312033465
1682962415,28191.08,28186.028855136487
1682962421,28198.13,28193.077591950707
1682962427,28198.21,28193.157577616683
1682962432,28198.21,28193.157577616683
1682962438,28212.3,28207.245053036884
1682962444,28211.42,28206.365210711134
Timestamp,Current_Price,Predicted_Price
1682962575,28237.84,28167.04327759063
1682962582,28242.26,28171.4521959529
1682962588,28238.62,28167.8213220075
1682962594,28236.87,28166.07570953375
1682962600,28237.82,28167.023327733787
1682962606,28236.94,28166.145534032697
1682962612,28226.86,28156.090806183896
1682962618,28231.63,28160.848847040917
1682962624,28231.63,28160.848847040917
1682962630,28231.63,28160.848847040917
1682962636,28231.63,28160.848847040917
1682962643,28236.9,28166.105634319014
1682962649,28236.89,28166.09565939059
1682962655,28236.89,28166.09565939059
1682962661,28231.65,28160.86879689776
1682962668,28231.65,28160.86879689776
1682962674,28228.84,28158.06584201134
1682962680,28226.85,28156.080831255473
1682962687,28215.68,28144.93883620873
1682962694,28217.77,28147.02359624881
1682962700,28223.29,28152.529756737444
1682962706,28226.26,28155.492310478607
1682962712,28229.84,28159.063334853483
1682962718,28231.41,28160.629398615645
1682962725,28231.41,28160.629398615645
1682962732,28239.2,28197.375815481693
1682962738,28239.22,28197.395785860328
1682962744,28239.2,28197.375815481693
1682962751,28249.99,28208.149834754517
1682962757,28244.76,28202.927580741827
1682962763,28243.5,28190.046332858736
1682962769,28250.43,28196.963217136064
Timestamp,Current_Price,Predicted_Price
1682962888,28271.89,28250.702969879385
1682962894,28281.92,28260.72545337051
1682962900,28283.06,28261.86459905146
1682962906,28277.8,28256.60854090955
1682962912,28292.42,28271.217584642374
1682962918,28297.95,28276.74344044556
1682962925,28297.96,28276.753432951533
1682962931,28295.1,28273.895576243194
1682962937,28295.09,28273.88558373722
1682962943,28295.1,28273.895576243194
1682962950,28321.99,28300.765424805144
1682962956,28321.99,28300.765424805144
1682962962,28319.8,28298.57706599701
1682962968,28317.4,28296.178864563444
1682962974,28317.39,28296.168872057468
1682962980,28317.38,28296.158879551498
1682962986,28309.68,28288.46464995213
1682962993,28318.81,28297.587807905667
1682962999,28318.87,28297.647762941502
1682963005,28317.65,28296.428677212774
1682963011,28305.19,28283.978014770157
1682963017,28305.19,28283.978014770157
1682963023,28300.6,28279.391454528457
1682963030,28300.62,28279.411439540403
1682963036,28296.38,28275.174617007768
Timestamp,Current_Price,Predicted_Price
1682964246,28277.17,28403.722748504297
1682964252,28266.13,28392.6333396581
1682964258,28266.16,28392.663473921268
1682964264,28266.16,28392.663473921268
1682964271,28266.17,28392.673518675656
1682964277,28266.17,28392.673518675656
1682964283,28266.16,28392.663473921268
1682964289,28269.6,28396.118869431317
1682964296,28269.6,28396.118869431317
1682964302,28269.6,28395.012667281924
1682964308,28269.6,28395.012667281924
1682964315,28292.15,28417.66270603901
1682964321,28287.44,28412.931811025886
1682964327,28287.43,28412.921766662803
1682964333,28287.44,28412.931811025886
1682964339,28287.43,28412.921766662803
1682964345,28287.44,28412.931811025886
1682964352,28287.44,28412.931811025886
1682964358,28287.44,28412.931811025886
1682964365,28278.88,28404.333836224974
1682964371,28275.03,28400.466756437178
1682964377,28273.22,28398.648726718762
1682964383,28273.22,28398.648726718762
1682964389,28272.91,28398.33735146312
1682964396,28270.65,28396.06732540587
Timestamp,Current_Price,Predicted_Price
1682964559,28274.0,28247.56961902976
1682964565,28274.0,28247.56961902976
1682964571,28273.99,28247.55962837771
1682964577,28272.13,28245.70136709556
1682964584,28272.12,28245.691376443505
Timestamp,Current_Price,Predicted_Price
1682964646,28268.53,27972.821101219077
1682964653,28262.5,27966.8541793013
1682964659,28266.47,27970.78265028199
1682964665,28266.48,27970.79254567489
1682964672,28266.47,27970.78265028199
1682964679,28266.47,27970.78265028199
1682964685,28266.48,27970.79254567489
1682964691,28266.47,27970.78265028199
1682964698,28266.47,27970.78265028199
1682964704,28266.48,27970.79254567489
1682964710,28272.92,27977.165178701503
1682964716,28273.99,27978.223985741643
1682964722,28273.99,27978.223985741643
1682964728,28273.99,27978.223985741643
1682964735,28273.99,27978.223985741643
1682964741,28274.0,27978.23388113454
1682964747,28266.99,27971.297210712713
1682964754,28266.48,27970.79254567489
1682964760,28266.47,27970.78265028199
1682964766,28262.51,27966.864074694196
1682964772,28253.02,27957.47334683355
1682964779,28253.03,27957.483242226448
1682964785,28253.03,27957.483242226448
1682964792,28253.02,27957.47334683355
1682964798,28253.03,27957.483242226448
Timestamp,Current_Price,Predicted_Price
1682964927,28219.35,28215.511337596665
1682964934,28215.07,28211.231919802674
1682964941,28215.06,28211.22192116297
1682964947,28222.13,28218.290959434824
1682964953,28214.2,28210.362038148287
Timestamp,Current_Price,Predicted_Price
1682965038,28181.0,28151.011434561573
1682965045,28186.66,28156.665411521924
1682965051,28197.73,28167.723631477944
1682965057,28197.73,28167.723631477944
1682965063,28195.6,28165.59589809887
1682965069,28195.61,28165.60588745746
1682965075,28199.06,28169.05221617004
1682965082,28211.42,28181.399063383804
1682965088,28211.41,28181.38907402522
1682965094,28211.41,28181.38907402522
1682965101,28216.59,28186.563561773382
1682965107,28217.74,28187.71233801091
1682965113,28212.7,28182.677701282966
1682965119,28212.71,28182.687690641553
1682965125,28213.96,28183.93636046495
1682965132,28213.96,28183.93636046495
1682965138,28213.97,28183.946349823542
1682965144,28213.96,28183.93636046495
1682965150,28209.67,28179.650925631046
1682965156,28199.37,28169.361886286242
1682965163,28199.37,28169.361886286242
1682965169,28199.37,28169.361886286242
1682965175,28199.37,28169.361886286242
1682965181,28199.38,28169.37187564483
1682965187,28199.38,28169.37187564483
Timestamp,Current_Price,Predicted_Price
Timestamp,Current_Price,Predicted_Price
1682965355,28230.38,28258.726031473194
1682965361,28230.38,28258.726031473194
1682965367,28230.39,28258.73604151416
1682965374,28230.39,28258.73604151416
1682965380,28228.17,28256.51381241948
1682965386,28228.17,28256.51381241948
1682965392,28228.17,28256.51381241948
1682965398,28228.17,28256.51381241948
1682965405,28232.44,28260.7880999124
1682965411,28232.43,28260.778089871434
1682965418,28229.03,28257.374675942643
1682965424,28229.04,28257.384685983612
1682965430,28225.4,28253.741031071615
1682965437,28225.4,28253.741031071615
1682965443,28221.56,28249.897175340277
1682965449,28218.45,28246.78405259953
1682965455,28218.33,28246.663932107927
1682965462,28213.8,28242.12938354986
1682965468,28213.73,28242.059313263093
1682965474,28213.72,28242.049303222127
Timestamp,Current_Price,Predicted_Price
1682965509,28209.94,28161.22879006773
1682965515,28209.93,28161.21880733512
1682965523,28209.93,28161.21880733512
1682965529,28209.94,28161.22879006773
1682965536,28209.94,28161.22879006773
1682965542,28209.93,28161.21880733512
1682965549,28209.93,28161.21880733512
1682965555,28209.94,28161.22879006773
1682965561,28209.94,28161.22879006773
1682965567,28209.93,28161.21880733512
1682965574,28209.93,28161.21880733512
1682965580,28209.94,28161.22879006773
1682965586,28209.93,28161.21880733512
1682965593,28209.94,28161.22879006773
1682965600,28209.93,28161.21880733512
1682965606,28214.7,28165.98057078902
1682965612,28214.69,28165.97058805641
1682965619,28214.69,28165.97058805641
1682965625,28214.7,28165.98057078902
1682965631,28214.69,28165.97058805641
1682965638,28214.7,28165.98057078902
1682965644,28214.7,28165.98057078902
1682965650,28214.69,28165.97058805641
1682965656,28214.7,28165.98057078902
1682965663,28215.67,28166.94889585197
1682965669,28214.56,28165.84081253251
1682965676,28212.33,28294.748348328412
1682965682,28212.32,28294.73831911482
1682965690,28212.32,28294.73831911482
1682965696,28212.32,28294.73831911482
1682965702,28221.52,28303.96519561898
1682965709,28221.98,28217.924145331814
1682965715,28221.97,28217.914146768944
Timestamp,Current_Price,Predicted_Price
1682965749,28212.3,28205.447222846116
1682965755,28211.62,28204.767388018347
1682965762,28211.61,28204.75739044735
1682965769,28212.74,28205.88711596997
1682965776,28212.74,28205.88711596997
Timestamp,Current_Price,Predicted_Price
1682965816,28208.16,28252.363620107175
1682965822,28204.29,28248.487555620522
1682965828,28204.29,28248.487555620522
1682965835,28202.9,28247.09537741989
