Open time,Open,High,Low,Close,Volume,Close time,EMA_9,EMA_21,RSI,BB_high,BB_mid,BB_low,ROC,Stoch_k,Stoch_d,Number of trades
1505756220000,3950.0,3950.0,3950.0,3950.0,0.0,1505756520000,3951.1830367977996,3954.532709357652,46.61011795526968,3977.521169570743,3954.3545,3931.187830429257,0.0,43.66197183098584,55.62887596415496,0
1505756280000,3950.0,3950.0,3950.0,3950.0,1.606741,1505756580000,3950.9464294382396,3954.1206448705925,46.61011795526968,3975.428566674493,3953.353,3931.277433325507,-0.2525252525252486,53.54583642204088,52.11465979704783,0
1505756340000,3950.0,3950.0,3950.0,3950.0,0.0,1505756640000,3950.757143550592,3953.7460407914477,46.61011795526968,3970.705604380398,3951.9184999999998,3933.1313956196013,-0.2525252525252486,53.54583642204088,50.251214891689195,0
1505756400000,3950.02,3960.0,3950.02,3950.55,0.085155,1505756700000,3950.715714840474,3953.455491628589,47.00925039936873,3969.866695916661,3951.4455000000003,3933.0243040833398,-0.23888828563564113,51.021873975459776,52.704515606513844,0
1505756460000,3950.61,3950.61,3950.61,3950.61,0.130365,1505756760000,3950.694571872379,3953.1968105714445,47.05575009542725,3968.9734537448003,3950.9754999999996,3932.977546255199,-0.23712121212120518,48.557118160021304,51.04160951917399,0
1505756520000,3950.0,3950.0,3950.0,3950.0,0.131817,1505756820000,3950.5556574979037,3952.9061914285858,46.60796109232822,3967.9920161775954,3950.4754999999996,3932.9589838224038,0.0,45.49042826129872,48.35647346559327,0
1505756580000,3942.0,3942.0,3942.0,3942.0,0.047315,1505756880000,3948.844525998323,3951.9147194805323,41.08593187453453,3966.888873627816,3949.575,3932.2611263721838,-0.20253164556962577,37.05348332346555,43.70034324826185,0
1505756640000,3942.02,3942.02,3942.02,3942.02,0.547978,1505756940000,3947.4796207986587,3951.0151995277565,41.10471828430737,3965.836891345352,3950.076,3934.315108654648,-0.45404040404040114,28.57706729820396,37.04032629432274,0
1505756700000,3942.02,3942.02,3942.02,3942.02,0.0,1505757000000,3946.387696638927,3950.197454116142,41.10471828430737,3963.6031499991227,3950.7604999999994,3937.917850000876,0.10208227526662395,20.70258535622649,28.777711992631996,0
1505756760000,3942.02,3942.02,3942.02,3942.02,0.0,1505757060000,3945.514157311142,3949.4540491964926,41.10471828430737,3963.7577849700947,3950.3615,3936.9652150299053,-0.20202531645570065,20.722320899940698,23.33399118479038,0
1505756820000,3942.02,3942.02,3942.02,3942.02,0.0,1505757120000,3944.8153258489137,3948.778226542266,41.10471828430737,3963.8446336616526,3949.9625,3936.0803663383476,-0.20202531645570065,20.722320899940698,20.715742385369296,0
1505756880000,3942.02,3942.02,3942.02,3942.02,0.0,1505757180000,3944.256260679131,3948.163842311151,41.10471828430737,3962.5522809308322,3949.0635,3935.574719069168,-0.20202531645570065,20.722320899940698,20.722320899940698,0
1505756940000,3942.02,3942.02,3942.02,3942.02,0.0,1505757240000,3943.809008543305,3947.6053111919555,41.10471828430737,3960.9986411477344,3948.1645,3935.3303588522654,-0.20202531645570065,19.893401139599405,20.446014313160266,0
1505757000000,3945.0,3945.0,3945.0,3945.0,0.091127,1505757300000,3944.0472068346444,3947.3684647199593,45.168664668309766,3959.0931188023737,3947.4139999999998,3935.734881197626,-0.14048676766527102,18.54151639517474,19.71907947823828,0
1505757060000,3947.5,3950.0,3945.01,3950.0,1.000942,1505757360000,3945.2377654677157,3947.607695199963,51.247280988034944,3957.1637715096463,3946.9139999999998,3936.6642284903533,-0.015440653468712373,26.44889091000933,21.627936148261156,0
1505757120000,3960.0,3969.87,3960.0,3969.87,0.052,1505757420000,3950.164212374173,3949.631541090875,66.9349309231443,3962.211365037114,3947.9075000000003,3933.6036349628866,0.5030379746835401,53.70370370370373,32.8980370029626,0
1505757180000,3969.81,3969.81,3951.29,3951.29,0.259431,1505757480000,3950.389369899339,3949.7823100826135,50.553757319612146,3962.324576911481,3947.972,3933.6194230885194,0.23566717402334625,59.259259259259295,46.47061795765745,0
1505757240000,3951.29,3951.3,3951.29,3951.3,0.107122,1505757540000,3950.5714959194715,3949.9202818932854,50.560770303846006,3960.8981423164328,3947.5370000000003,3934.1758576835678,0.23541230130745827,55.56751584738697,56.17682627011667,0
1505757300000,3951.3,3969.52,3951.3,3951.31,1.068496,1505757600000,3950.7191967355775,3950.0466199029865,50.56832052401384,3960.9070186843096,3948.2025000000003,3935.497981315691,0.2356659783562698,33.36921420882697,49.39866310515776,0
1505757360000,3951.3,3969.26,3951.3,3969.26,1.846876,1505757660000,3954.427357388462,3951.793290820897,61.835127874600644,3964.84136613237,3949.1655,3933.4896338676303,0.6910162809929954,54.86185862935122,47.9328628951884,0
1505757420000,3951.31,3951.31,3951.31,3951.31,0.209129,1505757720000,3953.80388591077,3951.7493552917244,49.64843764260361,3964.9311947758606,3949.2309999999998,3933.530805224139,0.2356659783562698,54.857877591459584,47.69631680987927,0
1505757480000,3951.31,3951.32,3951.31,3951.32,0.216804,1505757780000,3953.307108728616,3951.710322992477,49.65439059406531,3965.0206511027172,3949.297,3933.573348897283,0.2359196554051035,54.853905142647015,54.85788045448595,0
1505757540000,3951.32,3960.66,3951.3,3951.3,3.063421,1505757840000,3952.9056869828933,3951.6730209022517,49.6417496022739,3965.1074712219092,3949.362,3933.616528778091,0.23541230130745827,33.35727109515316,47.689684609753265,0
1505757600000,3951.31,3970.0,3951.31,3969.98,1.920706,1505757900000,3956.320549586315,3953.3372917293195,59.90801734727062,3968.4686242344787,3950.3334999999997,3932.1983757655207,0.6332065906210493,55.54768752066701,47.9196212528224,0
1505757660000,3969.98,3970.0,3969.98,3970.0,1.934837,1505757960000,3959.056439669052,3954.8520833902903,59.917439176338725,3971.3644546830483,3951.303,3931.2415453169515,0.5063291139240533,77.7499616080396,55.55164007461993,0
1505757720000,3969.98,3969.98,3969.98,3969.98,0.060089,1505758020000,3961.241151735242,3956.2273485366277,59.90227894893578,3973.9329145437728,3952.3019999999997,3930.6710854562266,0.0027708715902630132,99.95234691446281,77.74999868105648,0
1505757780000,3969.98,3969.98,3969.98,3969.98,0.750268,1505758080000,3962.988921388194,3957.4775895787525,59.90227894893579,3976.0917069115744,3953.701,3931.3102930884256,0.47301008025226743,99.94950679056478,92.55060510435574,0
1505757840000,3969.98,3969.98,3969.98,3969.98,0.2,1505758140000,3964.387137110555,3958.61417234432,59.90227894893579,3977.8857978443666,3955.0989999999997,3932.312202155633,0.4727558018879918,99.92282945296309,99.94156105266357,0
1505757900000,3969.98,3969.98,3969.98,3969.98,0.202,1505758200000,3965.5057096884443,3959.6474294039276,59.90227894893578,3979.3333159025287,3956.4970000000003,3933.660684097472,0.47250152481075336,99.91102442616109,99.92778688989632,0
1505757960000,3969.98,3969.98,3968.02,3968.02,0.123575,1505758260000,3966.008567750756,3960.408572185389,57.968920010686794,3980.143734079057,3957.797,3935.450265920943,-0.03124008001491596,96.41016570533439,98.74800652815287,0
1505758020000,3969.98,3969.98,3969.98,3969.98,0.676542,1505758320000,3966.802854200605,3961.2787019867174,59.38076045016321,3980.9081586831603,3959.1949999999997,3937.481841316839,0.47250152481075336,96.40121147336545,97.57413386828699,0
1505758080000,3969.98,3969.98,3969.98,3969.98,0.0,1505758380000,3967.438283360484,3962.069729078834,59.38076045016321,3981.2790040607197,3960.593,3939.90699593928,0.47224724902057424,96.40119241905018,96.40418986591669,0
1505758140000,3969.98,3969.98,3969.98,3969.98,0.000629,1505758440000,3967.9466266883874,3962.788844617122,59.38076045016321,3981.193214351479,3961.9910000000004,3942.7887856485218,0.4727558018879918,99.89306718265765,97.56515702502445,0
1505758200000,3969.98,3969.98,3969.98,3969.98,0.027378,1505758500000,3968.3533013507104,3963.442586015565,59.38076045016321,3981.0588394683873,3963.2400000000002,3945.421160531613,0.0,99.89304812834236,98.72910257668342,0
1505758260000,3969.98,3978.0,3969.98,3978.0,0.881202,1505758560000,3970.2826410805683,3964.765987286877,65.71846954057327,3982.47768594858,3964.6400000000003,3946.8023140514206,0.2015113350126052,99.92869875222824,99.90493802107609,0
1505758320000,3968.02,3968.02,3968.02,3968.02,0.077205,1505758620000,3969.8301128644553,3965.0618066244333,54.353486855937554,3982.2947002017263,3964.5474999999997,3946.800299798273,-0.049370525796099685,87.50492365826135,95.77555684627733,0
1505758380000,3980.0,3980.0,3980.0,3980.0,0.058208,1505758680000,3971.8640902915645,3966.41982420403,62.69365803343014,3983.852643645025,3965.983,3948.113356354975,0.25239421861067424,87.54057428214723,91.6580655642123,0
1505758440000,3988.0,3988.0,3988.0,3988.0,0.201346,1505758740000,3975.091272233252,3968.3816583673,67.02630078343182,3986.7834112531264,3967.818,3948.852588746874,0.4539065687988453,87.54057428214723,87.52869074085197,0
1505758500000,3988.0,3988.0,3970.13,3970.13,0.06327,1505758800000,3974.0990177866015,3968.540598515727,52.38982784923882,3986.157596380174,3968.7589999999996,3951.3604036198253,0.0037783565660198803,70.18685352018709,81.75600069482721,0
1505758560000,3987.0,3987.0,3971.0,3971.0,0.810867,1505758860000,3973.4792142292818,3968.764180468843,52.9287503231423,3986.271128292217,3968.8460000000005,3951.420871707784,0.0751004279212264,41.82515849182541,66.51752876471993,0
1505758620000,3970.01,3970.01,3970.01,3970.01,0.032732,1505758920000,3972.7853713834256,3968.877436789857,52.2045881391389,3985.2376139888474,3969.7810000000004,3954.3243860111534,0.0007556713132128579,11.811811811812454,41.27460794127501,0
1505758680000,3970.01,3970.01,3970.01,3970.01,0.448646,1505758980000,3972.2302971067406,3968.980397081688,52.20458813913891,3983.648501933048,3970.7155,3957.7824980669516,0.0007556713132128579,11.611611611612437,21.749527305083458,0
1505758740000,3970.01,3987.0,3970.0,3987.0,0.432975,1505759040000,3975.184237685393,3970.618542801534,62.434296994224916,3983.996686280686,3972.5004999999996,3961.0043137193134,0.4287175250253128,38.30497163830577,20.576131687243578,0
1505758800000,3969.98,3969.98,3969.98,3969.98,0.072774,1505759100000,3974.1433901483147,3970.56049345594,50.72238957284185,3983.996686280687,3972.5005000000006,3961.0043137193143,0.0,38.25492158825539,29.390501612724552,0
1505758860000,3969.98,3969.98,3969.98,3969.98,0.0,1505759160000,3973.310712118652,3970.507721323582,50.72238957284185,3983.9965595806166,3972.4995000000004,3961.002440419384,-0.20160884866766704,38.204871538205005,38.25492158825541,0
1505758920000,3971.01,3971.01,3971.01,3971.01,0.564238,1505759220000,3972.8505696949223,3970.553383021438,51.362744129799815,3984.01162459032,3972.5510000000004,3961.0903754096807,0.07535244278003006,11.528194861528716,29.329329329329724,0
1505758980000,3971.01,3971.01,3971.01,3971.01,0.0,1505759280000,3972.482455755938,3970.594893655853,51.36274412979981,3984.0256447071392,3972.6025,3961.1793552928607,-0.2258793969849182,13.246579913247432,20.993215437660403,0
1505759040000,3971.01,3971.01,3971.01,3971.01,0.0,1505759340000,3972.187964604751,3970.6326305962302,51.36274412979981,3984.038609611236,3972.654,3961.269390388764,-0.42602808425274974,14.96496496496615,13.246579913247452,0
1505759100000,3971.01,3971.01,3971.01,3971.01,4.345588,1505759400000,3971.952371683801,3970.666936905664,51.36274412979981,3984.0505085500295,3972.7055,3961.3604914499706,0.022165521028272295,14.96496496496615,14.392169947726595,0
1505759160000,3971.01,3971.01,3971.01,3971.01,0.0,1505759460000,3971.763897347041,3970.6981244596946,51.36274412979979,3984.0265701671815,3972.8550000000005,3961.6834298328195,0.0002518257365968779,11.881933728031825,13.937287885988061,0
1505759220000,3971.01,3971.01,3971.01,3971.01,0.0,1505759520000,3971.613117877633,3970.7264767815404,51.36274412979981,3984.0339907773605,3972.9065,3961.7790092226396,0.025188853428570468,8.798902491097499,11.881933728031845,0
1505759280000,3971.01,3971.01,3971.01,3971.01,0.0,1505759580000,3971.492494302107,3970.7522516195822,51.36274412979981,3984.040278827039,3972.9579999999996,3961.8757211729603,0.025188853428570468,5.715871254163173,8.798902491097518,0
1505759340000,3971.01,3971.01,3971.01,3971.01,0.0,1505759640000,3971.395995441686,3970.7756832905293,51.36274412979981,3984.045420396607,3973.0095,3961.9735796033933,-0.40105342362678487,5.827815462039459,6.7808630691000635,0
1505759400000,3971.01,3971.01,3971.01,3971.01,0.0,1505759700000,3971.318796353349,3970.796984809572,51.36274412979981,3984.0494009755857,3973.061,3962.0725990244146,0.025944715086723136,5.939759669915745,5.827815462039479,0
1505759460000,3971.01,3980.0,3971.01,3980.0,1.31322,1505759760000,3973.0550370826795,3971.633622554157,60.16543682966252,3984.361721226789,3973.161,3961.960278773211,0.25239421861067424,23.658441049746184,11.80867206056715,0
1505759520000,3971.01,3971.01,3970.0,3970.0,0.177666,1505759820000,3972.4440296661437,3971.4851114128696,49.445377972499756,3984.311215317794,3973.2599999999998,3962.2087846822055,-0.025434335345420056,21.68037602820247,17.09285891595482,0
1505759580000,3969.98,3980.0,3968.02,3980.0,1.052624,1505759880000,3973.9552237329153,3972.2591921935177,57.584213989343176,3984.311215317794,3973.2599999999998,3962.2087846822055,0.22639076708443895,52.996474735605126,32.77843060451795,0
1505759640000,3986.96,3986.96,3980.91,3980.91,0.390891,1505759940000,3975.3461789863322,3973.045629266834,58.243018558857024,3982.385882850932,3972.9055,3963.425117149068,0.24930685140556186,56.058176996150145,43.5783425866526,0
1505759700000,3980.91,3981.0,3980.91,3980.91,2.53543,1505760000000,3976.4589431890663,3973.760572060758,58.243018558857024,3983.443964935698,3973.4445000000005,3963.445035064303,0.24930685140556186,78.70468145019304,62.58644439398279,0
1505759760000,3980.91,3980.96,3980.91,3980.91,1.444952,1505760060000,3977.3491545512534,3974.4105200552344,58.243018558857024,3984.3783351163033,3973.94,3963.501664883697,0.24930685140556186,68.05702217528953,67.60662687387759,0
1505759820000,3988.0,3988.0,3980.91,3980.91,0.649213,1505760120000,3978.0613236410027,3975.0013818683947,58.243018558857024,3985.1806972657346,3974.4849999999997,3963.7893027342648,0.24930685140556186,66.87618628836431,71.21262997128231,0
1505759880000,3980.91,3980.91,3980.91,3980.91,0.0,1505760180000,3978.6310589128025,3975.5385289712676,58.243018558857024,3985.86793522772,3975.03,3964.1920647722804,0.24930685140556186,65.69535040143907,66.87618628836432,0
1505759940000,3988.0,3988.0,3988.0,3988.0,0.068522,1505760240000,3980.504847130242,3976.6713899738793,64.47091480186663,3986.1452085384894,3975.0800000000004,3964.0147914615113,0.4278508490283217,76.34300967634256,69.63818212204866,0
1505760000000,3988.0,3988.0,3988.0,3988.0,0.0,1505760300000,3982.0038777041937,3977.7012636126174,64.47091480186663,3988.1208070824973,3975.9809999999998,3963.841192917502,0.4278508490283217,88.17150483817129,76.736621638651,0
1505760060000,3988.0,3988.0,3988.0,3988.0,1.153631,1505760360000,3983.203102163355,3978.6375123751063,64.47091480186663,3989.758978838232,3976.882,3964.005021161768,0.20100502512563345,100.0,88.17150483817132,0
1505760120000,3990.0,3990.0,3980.92,3980.92,0.146504,1505760420000,3982.7464817306845,3978.845011250097,54.359168798814736,3990.0739370986616,3977.3775,3964.6810629013385,0.2750629722921838,86.22990597512903,91.46713693776682,0
1505760180000,3980.92,3980.92,3980.92,3980.92,0.0,1505760480000,3982.381185384548,3979.0336465909973,54.359168798814736,3990.3075600646052,3977.8729999999996,3965.438439935394,0.023115577889454286,72.45981195025804,86.22990597512906,0
1505760240000,3992.99,3993.0,3992.99,3993.0,0.575244,1505760540000,3984.5049483076386,3980.3033150827246,65.1692354231416,3992.6153646185576,3978.9725,3965.329635381442,0.30369940541232765,72.45981195025804,77.04984329188174,0
1505760300000,3993.0,3993.0,3993.0,3993.0,0.0,1505760600000,3986.203958646111,3981.4575591661132,65.16923542314161,3994.4930271478947,3980.072,3965.6509728521055,0.30369940541232765,86.22990597512903,77.04984329188174,0
1505760360000,3993.0,3993.0,3993.0,3993.0,0.0,1505760660000,3987.563166916889,3982.5068719691935,65.16923542314161,3996.008382792565,3981.1714999999995,3966.334617207434,0.30369940541232765,100.0,86.22990597512906,0
1505760420000,3993.0,3993.0,3993.0,3993.0,0.070748,1505760720000,3988.650533533511,3983.4607926992667,65.16923542314161,3997.1917558789874,3982.2709999999997,3967.350244121012,0.30369940541232765,100.0,95.40996865837639,0
1505760480000,3993.0,3993.0,3993.0,3993.0,0.0,1505760780000,3989.520426826809,3984.3279933629697,65.16923542314163,3998.048838427777,3983.3705,3968.692161572223,0.30369940541232765,100.0,100.00000000000004,0
1505760540000,3993.0,3993.0,3993.0,3993.0,0.0,1505760840000,3990.2163414614474,3985.1163576026997,65.16923542314161,3998.562802418269,3984.47,3970.377197581731,0.12537612838514622,100.0,100.00000000000004,0
1505760600000,3993.0,3993.0,3993.0,3993.0,0.0,1505760900000,3990.773073169158,3985.8330523660907,65.16923542314163,3998.687782623895,3985.5695,3972.451217376105,0.12537612838514622,100.0,100.00000000000004,0
1505760660000,3993.0,3993.0,3993.0,3993.0,0.0,1505760960000,3991.2184585353266,3986.4845930600823,65.16923542314161,3999.457246749368,3986.2195,3972.981753250632,0.12537612838514622,100.0,100.00000000000004,0
1505760720000,3993.0,3993.0,3980.93,3980.93,0.124941,1505761020000,3989.160766828262,3985.97963005462,45.63203079577313,3998.0365197750775,3986.7660000000005,3975.4954802249235,0.0002511982154729253,66.69426048565056,88.89808682855022,0
1505760780000,3980.93,3980.93,3980.93,3980.93,0.208645,1505761080000,3987.5146134626098,3985.520572776927,45.63203079577313,3997.978161422433,3986.8125,3975.646838577567,0.0002511982154729253,33.388520971301126,66.69426048565059,0
1505760840000,3980.93,3980.93,3980.93,3980.93,0.0,1505761140000,3986.1976907700882,3985.103247979024,45.632030795773126,3997.977050107399,3986.8135,3975.6499498926014,-0.3022789882294097,0.08278145695168582,33.388520971301155,0
1505760900000,3980.93,3980.93,3980.93,3980.93,0.0,1505761200000,3985.144152616071,3984.7238617991125,45.63203079577313,3997.975938034608,3986.8144999999995,3975.653061965391,-0.3022789882294097,0.08278145695168582,11.184694628401529,0
1505760960000,3980.93,3980.93,3980.93,3980.93,0.0,1505761260000,3984.3013220928574,3984.37896527192,45.632030795773126,3997.974825203632,3986.8155000000006,3975.656174796369,-0.3022789882294097,0.08278145695168582,0.08278145695171439,0
1505761020000,3980.93,3980.93,3980.93,3980.93,0.0,1505761320000,3983.6270576742863,3984.0654229744728,45.632030795773126,3997.9737116140373,3986.8165,3975.6592883859626,-0.3022789882294097,0.05518763796779069,0.07358351729041601,0
1505761080000,3980.93,3980.93,3980.93,3980.93,0.0,1505761380000,3983.0876461394296,3983.780384522248,45.63203079577312,3997.9725972653937,3986.8174999999997,3975.6624027346056,-0.3022789882294097,0.027593818983895572,0.05518763796781926,0
1505761140000,3999.0,3999.0,3980.99,3980.99,0.218016,1505761440000,3982.6681169115436,3983.526713202043,45.76780390219336,3997.888781122066,3986.4669999999996,3975.045218877933,-0.300776358627608,0.11068068622015337,0.06448738105730845,0
1505761200000,3980.99,3980.99,3980.91,3980.91,1.223969,1505761500000,3982.3164935292352,3983.288830183675,45.60427308726284,3997.759835961515,3986.1125,3974.4651640384855,-0.3027798647633362,0.11068068622015337,0.082985063808096,0
1505761260000,3980.91,3989.96,3980.0,3980.0,2.254139,1505761560000,3981.8531948233885,3982.989845621523,43.691883447886404,3997.6196589810666,3985.7125,3973.8053410189336,-0.32556974705735264,0.11068068622015337,0.11068068622018194,0
1505761320000,3980.0,3990.0,3980.0,3990.0,0.595082,1505761620000,3983.482555858711,3983.6271323832025,62.36756487927071,3998.0003028968035,3986.1665000000003,3974.332697103197,0.22783620912700808,17.543859649122805,5.921740340521065,0
1505761380000,3977.93,3977.93,3977.93,3977.93,0.247975,1505761680000,3982.3720446869693,3983.109211257457,43.57957249877456,3998.1830315633483,3986.017,3973.8509684366513,-0.07535927534521036,17.543859649122805,11.732799994821951,0
1505761440000,3977.93,3990.0,3970.0,3990.0,1.018159,1505761740000,3983.897635749576,3983.735646597688,57.399865284188685,3997.7557646120354,3985.8669999999997,3973.978235387964,0.22783620912700808,40.53236539624925,25.206694898164983,0
1505761500000,3990.0,4039.98,3962.29,4039.98,2.561871,1505761800000,3995.114108599661,3988.848769634262,79.63987508968904,4014.573900826895,3988.2160000000003,3961.8580991731055,1.4833217363781959,56.321839080459775,38.13268804194397,0
1505761560000,4025.7,4025.7,4025.7,4025.7,0.006428,1505761860000,4001.231286879729,3992.1988814856927,68.61749243405659,4020.842591698402,3989.851,3958.8594083015983,1.1246115857349803,83.52825775296152,60.127487409890215,0
1505761620000,4019.99,4019.99,3961.05,3961.05,0.048736,1505761920000,3993.195029503783,3989.3671649869934,40.970755071744634,4021.6329399443794,3988.2535000000003,3954.874060055621,-0.49938079795424084,60.539752005835076,66.79661627975216,0
1505761680000,3988.03,3988.03,3963.05,3963.05,1.233369,1505761980000,3987.166023603027,3986.974695442721,41.75261974466434,4021.7953267058656,3986.756,3951.716673294134,-0.44914128105743023,28.05104893560407,57.37301956480025,0
1505761740000,3963.11,3963.11,3963.11,3963.11,0.571814,1505762040000,3982.3548188824216,3984.805177675201,41.777534744651824,4021.6324973880337,3985.2614999999996,3948.8905026119655,-0.44913451176716856,1.7145994340977022,30.101800125178983,0
1505761800000,3963.11,3963.11,3963.11,3963.11,0.0,1505762100000,3978.5058551059374,3982.832888795637,41.777534744651824,4021.184592707179,3983.767,3946.3494072928206,-0.44713394676091367,2.5845686050930774,10.783405658264982,0
1505761860000,3963.11,3999.93,3963.11,3999.93,0.597503,1505762160000,3982.79068408475,3984.387171632397,55.36556334632629,4021.992185972462,3984.1135000000004,3946.234814027539,0.5007537688442198,18.159550656699874,7.486239565296917,0
1505761920000,3990.0,3990.0,3990.0,3990.0,0.416558,1505762220000,3984.2325472678003,3984.8974287567244,51.850986578853046,4022.49951170171,3984.567,3946.63448829829,0.0,29.51560454411063,16.753241268634557,0
